# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17210635
# start_time: 1694925717
# start_time_asci: Sat Sep 16 22:41:57 2023
# end_time: 1694925725
# end_time_asci: Sat Sep 16 22:42:05 2023
# nprocs: 32
# run time: 7.8205
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 143 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5682 bytes (compressed), ver=4
# LUSTRE module: 1206 bytes (compressed), ver=1
# STDIO module: 56 bytes (compressed), ver=2
# DXT_POSIX module: 10358 bytes (compressed), ver=1
# HEATMAP module: 6613 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec95
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        7      1425165824       400000000      3.8457      4.2662
 X_POSIX      11  write        8      1825165824       100000000      4.2663      4.3679
 X_POSIX      11  write        9               0        25165824      4.3680      4.3920
 X_POSIX      11   read        0               0        25165824      4.3951      4.4090
 X_POSIX      11   read        1        25165824       200000000      4.4104      4.5369
 X_POSIX      11   read        2       225165824       200000000      4.5370      4.6541
 X_POSIX      11   read        3       425165824       200000000      4.6542      4.7711
 X_POSIX      11   read        4       625165824       200000000      4.7712      4.8858
 X_POSIX      11   read        5       825165824       200000000      4.8859      5.0001
 X_POSIX      11   read        6      1025165824       200000000      5.0002      5.1135
 X_POSIX      11   read        7      1225165824       200000000      5.1136      5.2282
 X_POSIX      11   read        8      1425165824       400000000      5.2283      5.4636
 X_POSIX      11   read        9      1825165824       100000000      5.4637      5.5219

# DXT, file_id: 8217146196684432982, file_name: /pscratch/user/haccTest/darshan-Part00000012-of-00000032.data
# DXT, rank: 12, hostname: ec781
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0        25165824       200000000      1.9992      2.2318
 X_POSIX      12  write        1       225165824       200000000      2.2319      2.4536
 X_POSIX      12  write        2       425165824       200000000      2.4537      2.6825
 X_POSIX      12  write        3       625165824       200000000      2.6826      2.9138
 X_POSIX      12  write        4       825165824       200000000      2.9139      3.1532
 X_POSIX      12  write        5      1025165824       200000000      3.1533      3.4030
 X_POSIX      12  write        6      1225165824       200000000      3.4031      3.6554
 X_POSIX      12  write        7      1425165824       400000000      3.6556      4.1218
 X_POSIX      12  write        8      1825165824       100000000      4.1219      4.2359
 X_POSIX      12  write        9               0        25165824      4.2360      4.2655
 X_POSIX      12   read        0               0        25165824      4.4829      4.4993
 X_POSIX      12   read        1        25165824       200000000      4.5009      4.6388
 X_POSIX      12   read        2       225165824       200000000      4.6389      4.7713
 X_POSIX      12   read        3       425165824       200000000      4.7714      4.8989
 X_POSIX      12   read        4       625165824       200000000      4.8989      5.0267
 X_POSIX      12   read        5       825165824       200000000      5.0267      5.1592
 X_POSIX      12   read        6      1025165824       200000000      5.1592      5.2915
 X_POSIX      12   read        7      1225165824       200000000      5.2916      5.4254
 X_POSIX      12   read        8      1425165824       400000000      5.4255      5.7044
 X_POSIX      12   read        9      1825165824       100000000      5.7045      5.7708

# DXT, file_id: 5937040747949820936, file_name: /pscratch/user/haccTest/darshan-Part00000013-of-00000032.data
# DXT, rank: 13, hostname: ec781
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0        25165824       200000000      2.2903      2.5320
 X_POSIX      13  write        1       225165824       200000000      2.5321      2.7553
 X_POSIX      13  write        2       425165824       200000000      2.7554      2.9888
 X_POSIX      13  write        3       625165824       200000000      2.9889      3.2200
 X_POSIX      13  write        4       825165824       200000000      3.2201      3.4510
 X_POSIX      13  write        5      1025165824       200000000      3.4510      3.6980
 X_POSIX      13  write        6      1225165824       200000000      3.6980      3.9268
 X_POSIX      13  write        7      1425165824       400000000      3.9269      4.3388
 X_POSIX      13  write        8      1825165824       100000000      4.3389      4.4381
 X_POSIX      13  write        9               0        25165824      4.4382      4.4600
 X_POSIX      13   read        0               0        25165824      4.4632      4.4770
 X_POSIX      13   read        1        25165824       200000000      4.4784      4.6145
 X_POSIX      13   read        2       225165824       200000000      4.6146      4.7422
 X_POSIX      13   read        3       425165824       200000000      4.7423      4.8682
 X_POSIX      13   read        4       625165824       200000000      4.8683      4.9936
