# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 99066
# jobid: 17209783
# start_time: 1694923057
# start_time_asci: Sat Sep 16 21:57:37 2023
# end_time: 1694923077
# end_time_asci: Sat Sep 16 21:57:57 2023
# nprocs: 32
# run time: 20.0427
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 144 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5668 bytes (compressed), ver=4
# LUSTRE module: 1203 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10511 bytes (compressed), ver=1
# HEATMAP module: 6809 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/spwalto/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec3
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6   read        3       825165824       400000000      8.1490      8.3840
 X_POSIX       6   read        4      1225165824       400000000      8.3841      8.6208
 X_POSIX       6   read        5      1625165824       400000000      8.6209      8.8652
 X_POSIX       6   read        6      2025165824       400000000      8.8652      9.1050
 X_POSIX       6   read        7      2425165824       400000000      9.1051      9.3378
 X_POSIX       6   read        8      2825165824       800000000      9.3378      9.7999
 X_POSIX       6   read        9      3625165824       200000000      9.8000      9.9152

# DXT, file_id: 5644758706384895531, file_name: /pscratch/spwalto/haccTest/darshan-Part00000007-of-00000032.data
# DXT, rank: 7, hostname: ec6
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0        25165824       400000000      2.8080      3.2096
 X_POSIX       7  write        1       425165824       400000000      3.2098      3.6444
 X_POSIX       7  write        2       825165824       400000000      3.6445      4.1019
 X_POSIX       7  write        3      1225165824       400000000      4.1020      4.5859
 X_POSIX       7  write        4      1625165824       400000000      4.5860      5.0508
 X_POSIX       7  write        5      2025165824       400000000      5.0509      5.5119
 X_POSIX       7  write        6      2425165824       400000000      5.5120      5.9872
 X_POSIX       7  write        7      2825165824       800000000      5.9873      6.9554
 X_POSIX       7  write        8      3625165824       200000000      6.9555      7.1826
 X_POSIX       7  write        9               0        25165824      7.1828      7.2111
 X_POSIX       7   read        0               0        25165824      7.2151      7.2283
 X_POSIX       7   read        1        25165824       400000000      7.2297      7.4881
